# Product revenue by region, printed in a filer's FY2025 annual report tables but not
# tagged in the SEC data sets, so not read by the product revenue fetcher.
#
# Ten modelled filers tag the split in XBRL and it is fetched. Pfizer, BMS, AbbVie,
# Novartis, Sanofi, Regeneron and the rest print it in their annual report tables
# instead, and these rows are those tables, loaded by regional_loe.load_curated_revenue
# as curated rows that outrank a fetched split. value is in millions of the reporting
# currency as printed, region is US, INTL (all outside the US together), EU, JP, CN, EM
# or ROW, and region_label is the filer's own column heading. Every row has the
# accession and a verbatim quote checked against the filed document.
ticker,brand,fiscal_year,region,region_label,value,unit,accession,quote
GSK,Ventolin,2025,US,US,365,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Ventolin | 703 | – | 3 | 365 | 1 | 4 | 120 | 12 | 10 | 218 | (6) | (1)
GSK,Ventolin,2025,EU,Europe,120,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Ventolin | 703 | – | 3 | 365 | 1 | 4 | 120 | 12 | 10 | 218 | (6) | (1)
GSK,Ventolin,2025,ROW,International,218,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Ventolin | 703 | – | 3 | 365 | 1 | 4 | 120 | 12 | 10 | 218 | (6) | (1)
GSK,Lamictal,2025,US,US,159,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Lamictal | 391 | (3) | (1) | 159 | (2) | – | 102 | (4) | (5) | 130 | (4) | –
GSK,Lamictal,2025,EU,Europe,102,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Lamictal | 391 | (3) | (1) | 159 | (2) | – | 102 | (4) | (5) | 130 | (4) | –
GSK,Lamictal,2025,ROW,International,130,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Lamictal | 391 | (3) | (1) | 159 | (2) | – | 102 | (4) | (5) | 130 | (4) | –
INCY,Opzelura,2025,INTL,outside of the U.S.,130.0,USD,0000879169-26-000010,"The increase in OPZELURA net product revenues from 2024 to 2025 was primarily due to increased patient demand and refills in the U.S. in both atopic dermatitis and vitiligo. Additionally, $130.0 million of net product revenues for 2025 were from outside of the U.S."
INCY,JAKAVI,2025,INTL,outside of the United States,457.7,USD,0000879169-26-000010,"Product royalty revenue related to Novartis’ net sales of JAKAVI outside of the United States for the years ended December 31, 2025, 2024 and 2023 was $457.7 million, $418.8 million and $367.6 million, respectively."
INCY,OLUMIANT,2025,INTL,outside of the United States,144.6,USD,0000879169-26-000010,"Product royalty revenue related to Lilly net sales of OLUMIANT outside of the United States for the years ended December 31, 2025, 2024 and 2023, was $144.6 million, $135.6 million and $136.1 million, respectively."
NVS,Entresto,2025,US,US,3285,USD,0001114448-26-000004,"Entresto | Cardiovascular, renal and metabolic | Chronic heart failure, hypertension | 3 285 | 4 463 | 7 748"
NVS,Entresto,2025,INTL,Rest of world,4463,USD,0001114448-26-000004,"Entresto | Cardiovascular, renal and metabolic | Chronic heart failure, hypertension | 3 285 | 4 463 | 7 748"
NVS,Cosentyx,2025,US,US,3839,USD,0001114448-26-000004,"Cosentyx | Immunology | Psoriasis (PsO), ankylosing spondylitis (AS), psoriatic arthritis (PsA), non-radiographic axial spondyloarthritis (nr-axSPA), hidradenitis suppurativa (HS) | 3 839 | 2 829 | 6 668"
NVS,Cosentyx,2025,INTL,Rest of world,2829,USD,0001114448-26-000004,"Cosentyx | Immunology | Psoriasis (PsO), ankylosing spondylitis (AS), psoriatic arthritis (PsA), non-radiographic axial spondyloarthritis (nr-axSPA), hidradenitis suppurativa (HS) | 3 839 | 2 829 | 6 668"
NVS,Kisqali,2025,US,US,2975,USD,0001114448-26-000004,Kisqali | Oncology | HR+/HER2- metastatic breast cancer and early breast cancer | 2 975 | 1 808 | 4 783
NVS,Kisqali,2025,INTL,Rest of world,1808,USD,0001114448-26-000004,Kisqali | Oncology | HR+/HER2- metastatic breast cancer and early breast cancer | 2 975 | 1 808 | 4 783
NVS,Kesimpta,2025,US,US,2943,USD,0001114448-26-000004,Kesimpta | Neuroscience | Relapsing forms of multiple sclerosis (MS) | 2 943 | 1 483 | 4 426
NVS,Kesimpta,2025,INTL,Rest of world,1483,USD,0001114448-26-000004,Kesimpta | Neuroscience | Relapsing forms of multiple sclerosis (MS) | 2 943 | 1 483 | 4 426
NVS,Mekinist,2025,US,US,867,USD,0001114448-26-000004,"Tafinlar + Mekinist | Oncology | BRAF V600+ metastatic and adjuvant melanoma, advanced non-small cell lung cancer (NSCLC), tumor agnostic with BRAF mutation indication, pediatric low grade glioma (pLGG) | 867 | 1 348 | 2 215"
NVS,Mekinist,2025,INTL,Rest of world,1348,USD,0001114448-26-000004,"Tafinlar + Mekinist | Oncology | BRAF V600+ metastatic and adjuvant melanoma, advanced non-small cell lung cancer (NSCLC), tumor agnostic with BRAF mutation indication, pediatric low grade glioma (pLGG) | 867 | 1 348 | 2 215"
NVS,Jakavi,2025,INTL,Rest of world,2110,USD,0001114448-26-000004,"Jakavi | Oncology | Myelofibrosis (MF), polycythemia vera (PV), graft-versus-host disease (GvHD) | 2 110 | 2 110"
NVS,Pluvicto,2025,US,US,1596,USD,0001114448-26-000004,"Pluvicto | Oncology | PSMA-positive mCRPC patients post-ARPI, pre- and post-Taxane | 1 596 | 398 | 1 994"
NVS,Pluvicto,2025,INTL,Rest of world,398,USD,0001114448-26-000004,"Pluvicto | Oncology | PSMA-positive mCRPC patients post-ARPI, pre- and post-Taxane | 1 596 | 398 | 1 994"
NVS,Ilaris,2025,US,US,1041,USD,0001114448-26-000004,"Ilaris | Immunology | Auto-inflammatory (CAPS, TRAPS, HIDS/MKD, FMF, SJIA, AOSD, gout) | 1 041 | 842 | 1 883"
NVS,Ilaris,2025,INTL,Rest of world,842,USD,0001114448-26-000004,"Ilaris | Immunology | Auto-inflammatory (CAPS, TRAPS, HIDS/MKD, FMF, SJIA, AOSD, gout) | 1 041 | 842 | 1 883"
NVS,Xolair,2025,INTL,Rest of world,1723,USD,0001114448-26-000004,"Xolair 2 | Immunology | Severe allergic asthma (SAA), chronic spontaneous urticaria (CSU), nasal polyps, food allergy (FA) | 1 723 | 1 723"
NVS,Promacta,2025,US,US,636,USD,0001114448-26-000004,"Promacta/Revolade | Oncology | Immune thrombocytopenia (ITP), severe aplastic anemia (SAA) | 636 | 1 000 | 1 636"
NVS,Promacta,2025,INTL,Rest of world,1000,USD,0001114448-26-000004,"Promacta/Revolade | Oncology | Immune thrombocytopenia (ITP), severe aplastic anemia (SAA) | 636 | 1 000 | 1 636"
NVS,Scemblix,2025,US,US,824,USD,0001114448-26-000004,Scemblix | Oncology | Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP); Ph+ CML in CP with the T315I mutation | 824 | 461 | 1 285
NVS,Scemblix,2025,INTL,Rest of world,461,USD,0001114448-26-000004,Scemblix | Oncology | Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP); Ph+ CML in CP with the T315I mutation | 824 | 461 | 1 285
NVS,Zolgensma,2025,US,US,413,USD,0001114448-26-000004,Zolgensma Group | Neuroscience | Spinal muscular atrophy (SMA) | 413 | 819 | 1 232
NVS,Zolgensma,2025,INTL,Rest of world,819,USD,0001114448-26-000004,Zolgensma Group | Neuroscience | Spinal muscular atrophy (SMA) | 413 | 819 | 1 232
NVS,Sandostatin,2025,US,US,729,USD,0001114448-26-000004,"Sandostatin Group | Established brands | Carcinoid tumors, acromegaly | 729 | 484 | 1 213"
NVS,Sandostatin,2025,INTL,Rest of world,484,USD,0001114448-26-000004,"Sandostatin Group | Established brands | Carcinoid tumors, acromegaly | 729 | 484 | 1 213"
NVS,Leqvio,2025,US,US,575,USD,0001114448-26-000004,"Leqvio | Cardiovascular, renal and metabolic | Atherosclerotic cardiovascular disease (ASCVD) | 575 | 623 | 1 198"
NVS,Leqvio,2025,INTL,Rest of world,623,USD,0001114448-26-000004,"Leqvio | Cardiovascular, renal and metabolic | Atherosclerotic cardiovascular disease (ASCVD) | 575 | 623 | 1 198"
NVS,Tasigna,2025,US,US,486,USD,0001114448-26-000004,Tasigna | Oncology | Chronic myeloid leukemia (CML) | 486 | 618 | 1 104
NVS,Tasigna,2025,INTL,Rest of world,618,USD,0001114448-26-000004,Tasigna | Oncology | Chronic myeloid leukemia (CML) | 486 | 618 | 1 104
NVS,Lutathera,2025,US,US,588,USD,0001114448-26-000004,Lutathera | Oncology | GEP-NETs gastroenteropancreatic neuroendocrine tumors | 588 | 228 | 816
NVS,Lutathera,2025,INTL,Rest of world,228,USD,0001114448-26-000004,Lutathera | Oncology | GEP-NETs gastroenteropancreatic neuroendocrine tumors | 588 | 228 | 816
NVS,Lucentis,2025,INTL,Rest of world,643,USD,0001114448-26-000004,"Lucentis | Established brands | Age-related macular degeneration (AMD), diabetic macular edema (DME), retinal vein occlusion (RVO) | 643 | 643"
NVS,Fabhalta,2025,US,US,317,USD,0001114448-26-000004,"Fabhalta 3 | Oncology | Paroxysmal Nocturnal Hemoglobinuria (PNH), IgA Nephropathy (IgAN), Adult C3 Glomerulopathy (C3G) | 317 | 188 | 505"
NVS,Fabhalta,2025,INTL,Rest of world,188,USD,0001114448-26-000004,"Fabhalta 3 | Oncology | Paroxysmal Nocturnal Hemoglobinuria (PNH), IgA Nephropathy (IgAN), Adult C3 Glomerulopathy (C3G) | 317 | 188 | 505"
PFE,Eliquis,2025,US,U.S.,5148,USD,0000078003-26-000026,"Eliquis | $7,961 Up 7% (operationally) | U.S. | $ | 5,148"
PFE,Eliquis,2025,INTL,Int’l.,2813,USD,0000078003-26-000026,"Int’l. | 2,813 | 2,563 | 10 | 7 | | Worldwide | $ | 7,961"
PFE,Prevnar / Prevenar family,2025,US,U.S.,4151,USD,0000078003-26-000026,"Prevnar family | $6,494 Up 1% (operationally) | U.S. | $ | 4,151"
PFE,Prevnar / Prevenar family,2025,INTL,Int’l.,2342,USD,0000078003-26-000026,"Int’l. | 2,342 | 2,178 | 8 | 7 | | Worldwide | $ | 6,494"
PFE,Vyndaqel,2025,US,U.S.,3834,USD,0000078003-26-000026,"Vyndaqel family | $6,380 Up 16% (operationally) | U.S. | $ | 3,834"
PFE,Vyndaqel,2025,INTL,Int’l.,2546,USD,0000078003-26-000026,"Int’l. | 2,546 | 1,904 | 34 | 30 | | Worldwide | $ | 6,380"
PFE,Comirnaty,2025,US,U.S.,1663,USD,0000078003-26-000026,"Comirnaty | $4,367 Down 20% (operationally) | U.S. | $ | 1,663"
PFE,Comirnaty,2025,INTL,Int’l.,2705,USD,0000078003-26-000026,"Int’l. | 2,705 | 3,349 | (19) | (21) | | Worldwide | $ | 4,367"
PFE,Ibrance,2025,US,U.S.,2710,USD,0000078003-26-000026,"Ibrance | $4,122 Down 6% (operationally) | U.S. | $ | 2,710"
PFE,Ibrance,2025,INTL,Int’l.,1412,USD,0000078003-26-000026,"Int’l. | 1,412 | 1,518 | (7) | (9) | | Worldwide | $ | 4,122"
PFE,Xtandi,2025,US,U.S.,2194,USD,0000078003-26-000026,"Xtandi | $2,194 Up 8% (operationally) | U.S. | $ | 2,194"
PFE,Xtandi,2025,INTL,Int’l.,0,USD,0000078003-26-000026,"Int’l. | — | — | — | — | | Worldwide | $ | 2,194"
PFE,Padcev,2025,US,U.S.,1902,USD,0000078003-26-000026,"Padcev | $1,940 Up 22% (operationally) | U.S. | $ | 1,902"
PFE,Padcev,2025,INTL,Int’l.,38,USD,0000078003-26-000026,"Int’l. | 38 | 27 | 42 | 43 | | Worldwide | $ | 1,940"
PFE,Nurtec ODT / Vydura,2025,US,U.S.,1322,USD,0000078003-26-000026,"Nurtec ODT/Vydura | $1,424 Up 13% (operationally) | U.S. | $ | 1,322"
PFE,Nurtec ODT / Vydura,2025,INTL,Int’l.,102,USD,0000078003-26-000026,"Int’l. | 102 | 69 | 46 | 44 | | Worldwide | $ | 1,424"
PFE,Xeljanz,2025,US,U.S.,625,USD,0000078003-26-000026,"Xeljanz | $1,087 Down 7% (operationally) | U.S. | $ | 625"
PFE,Xeljanz,2025,INTL,Int’l.,462,USD,0000078003-26-000026,"Int’l. | 462 | 488 | (5) | (6) | | Worldwide | $ | 1,087"
PFE,Abrysvo,2025,US,U.S.,542,USD,0000078003-26-000026,"Abrysvo | $1,033 Up 36% (operationally) | U.S. | $ | 542"
PFE,Abrysvo,2025,INTL,Int’l.,491,USD,0000078003-26-000026,"Int’l. | 491 | 160 | * | * | | Worldwide | $ | 1,033"
PFE,Lorbrena,2025,US,U.S.,407,USD,0000078003-26-000026,"Lorbrena | $1,023 Up 40% (operationally) | U.S. | $ | 407"
PFE,Lorbrena,2025,INTL,Int’l.,616,USD,0000078003-26-000026,"Int’l. | 616 | 424 | 45 | 44 | | Worldwide | $ | 1,023"
PFE,Adcetris,2025,US,U.S.,885,USD,0000078003-26-000026,Adcetris | $907 Down 17% (operationally) | U.S. | $ | 885
PFE,Adcetris,2025,INTL,Int’l.,23,USD,0000078003-26-000026,Int’l. | 23 | 30 | (25) | (23) | | Worldwide | $ | 907
PFE,Pfizer Centre One,2025,US,U.S.,329,USD,0000078003-26-000026,"PC1 | $1,338 Up 15% (operationally) | U.S. | $ | 329"
PFE,Pfizer Centre One,2025,INTL,Int’l.,1010,USD,0000078003-26-000026,"Int’l. | 1,010 | 868 | 16 | 15 | | Worldwide | $ | 1,338"
REGN,Eylea Hd,2025,US,U.S.,1636.9,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... EYLEA HD(a) $ | 1,636.9 | $ | 932.7 | $ | 2,569.6 | $ | 1,201.1 | $ | 239.9 | $ | 1,441.0 | $ | 165.8 | $ | — | $ | 165.8 | ... Rest of world (""ROW"")"
REGN,Eylea Hd,2025,INTL,ROW (Rest of world),932.7,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... EYLEA HD(a) $ | 1,636.9 | $ | 932.7 | $ | 2,569.6 | $ | 1,201.1 | $ | 239.9 | $ | 1,441.0 | $ | 165.8 | $ | — | $ | 165.8 | ... Rest of world (""ROW"")"
REGN,Eylea,2025,US,U.S.,2747.8,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... EYLEA(a) $ | 2,747.8 | $ | 2,573.6 | $ | 5,321.4 | $ | 4,767.1 | $ | 3,336.9 | $ | 8,104.0 | $ | 5,719.6 | $ | 3,495.2 | $ | 9,214.8 | ... Rest of world (""ROW"")"
REGN,Eylea,2025,INTL,ROW (Rest of world),2573.6,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... EYLEA(a) $ | 2,747.8 | $ | 2,573.6 | $ | 5,321.4 | $ | 4,767.1 | $ | 3,336.9 | $ | 8,104.0 | $ | 5,719.6 | $ | 3,495.2 | $ | 9,214.8 | ... Rest of world (""ROW"")"
REGN,Libtayo,2025,US,U.S.,944.7,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... Libtayo(c) $ | 944.7 | $ | 507.5 | $ | 1,452.2 | $ | 787.3 | $ | 429.5 | $ | 1,216.8 | $ | 538.8 | $ | 330.0 | $ | 868.8 | ... Rest of world (""ROW"")"
REGN,Libtayo,2025,INTL,ROW (Rest of world),507.5,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... Libtayo(c) $ | 944.7 | $ | 507.5 | $ | 1,452.2 | $ | 787.3 | $ | 429.5 | $ | 1,216.8 | $ | 538.8 | $ | 330.0 | $ | 868.8 | ... Rest of world (""ROW"")"
REGN,Praluent,2025,US,U.S.,262.5,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... Praluent(d) $ | 262.5 | $ | 594.3 | $ | 856.8 | $ | 241.7 | $ | 523.3 | $ | 765.0 | $ | 182.4 | $ | 456.5 | $ | 638.9 | ... Rest of world (""ROW"")"
REGN,Praluent,2025,INTL,ROW (Rest of world),594.3,USD,0000872589-26-000008,"(In millions) | U.S. ROW(f) Total | U.S. | ROW | Total | U.S. | ROW | Total ... Praluent(d) $ | 262.5 | $ | 594.3 | $ | 856.8 | $ | 241.7 | $ | 523.3 | $ | 765.0 | $ | 182.4 | $ | 456.5 | $ | 638.9 | ... Rest of world (""ROW"")"
SNY,Dupixent,2025,US,United States,11538,EUR,0001628280-26-008403,"Dupixent | 15,714 | +20.2% | +25.2% | 11,538 | +26.7% | 1,957 | +20.8% | 2,219 | +21.3%"
SNY,Dupixent,2025,EU,Europe,1957,EUR,0001628280-26-008403,"Dupixent | 15,714 | +20.2% | +25.2% | 11,538 | +26.7% | 1,957 | +20.8% | 2,219 | +21.3%"
SNY,Dupixent,2025,ROW,Rest of the world,2219,EUR,0001628280-26-008403,"Dupixent | 15,714 | +20.2% | +25.2% | 11,538 | +26.7% | 1,957 | +20.8% | 2,219 | +21.3%"
SNY,Kevzara,2025,US,United States,321,EUR,0001628280-26-008403,Kevzara | 507 | +19.6% | +23.6% | 321 | +36.6% | 127 | +5.0% | 59 | +7.0%
SNY,Kevzara,2025,EU,Europe,127,EUR,0001628280-26-008403,Kevzara | 507 | +19.6% | +23.6% | 321 | +36.6% | 127 | +5.0% | 59 | +7.0%
SNY,Kevzara,2025,ROW,Rest of the world,59,EUR,0001628280-26-008403,Kevzara | 507 | +19.6% | +23.6% | 321 | +36.6% | 127 | +5.0% | 59 | +7.0%
SNY,ALTUVIIIO,2025,US,United States,979,EUR,0001628280-26-008403,"ALTUVIIIO (*) | 1,160 | +70.1% | +77.6% | 979 | +66.5% | — | —% | 181 | +183.1%"
SNY,ALTUVIIIO,2025,ROW,Rest of the world,181,EUR,0001628280-26-008403,"ALTUVIIIO (*) | 1,160 | +70.1% | +77.6% | 979 | +66.5% | — | —% | 181 | +183.1%"
SNY,Fabrazyme,2025,US,United States,508,EUR,0001628280-26-008403,"Fabrazyme | 1,019 | -2.7% | +0.1% | 508 | -0.4% | 263 | +3.5% | 248 | -2.3%"
SNY,Fabrazyme,2025,EU,Europe,263,EUR,0001628280-26-008403,"Fabrazyme | 1,019 | -2.7% | +0.1% | 508 | -0.4% | 263 | +3.5% | 248 | -2.3%"
SNY,Fabrazyme,2025,ROW,Rest of the world,248,EUR,0001628280-26-008403,"Fabrazyme | 1,019 | -2.7% | +0.1% | 508 | -0.4% | 263 | +3.5% | 248 | -2.3%"
SNY,Nexviazyme,2025,US,United States,393,EUR,0001628280-26-008403,Nexviazyme / Nexviadyme (*) | 790 | +18.4% | +21.4% | 393 | +13.6% | 279 | +38.8% | 118 | +15.2%
SNY,Nexviazyme,2025,EU,Europe,279,EUR,0001628280-26-008403,Nexviazyme / Nexviadyme (*) | 790 | +18.4% | +21.4% | 393 | +13.6% | 279 | +38.8% | 118 | +15.2%
SNY,Nexviazyme,2025,ROW,Rest of the world,118,EUR,0001628280-26-008403,Nexviazyme / Nexviadyme (*) | 790 | +18.4% | +21.4% | 393 | +13.6% | 279 | +38.8% | 118 | +15.2%
SNY,Cerezyme,2025,US,United States,178,EUR,0001628280-26-008403,Cerezyme | 695 | -6.3% | -3.9% | 178 | -2.6% | 232 | -4.9% | 285 | -3.9%
SNY,Cerezyme,2025,EU,Europe,232,EUR,0001628280-26-008403,Cerezyme | 695 | -6.3% | -3.9% | 178 | -2.6% | 232 | -4.9% | 285 | -3.9%
SNY,Cerezyme,2025,ROW,Rest of the world,285,EUR,0001628280-26-008403,Cerezyme | 695 | -6.3% | -3.9% | 178 | -2.6% | 232 | -4.9% | 285 | -3.9%
SNY,Myozyme,2025,US,United States,173,EUR,0001628280-26-008403,Myozyme | 519 | -22.7% | -21.0% | 173 | -23.1% | 173 | -33.5% | 173 | —%
SNY,Myozyme,2025,EU,Europe,173,EUR,0001628280-26-008403,Myozyme | 519 | -22.7% | -21.0% | 173 | -23.1% | 173 | -33.5% | 173 | —%
SNY,Myozyme,2025,ROW,Rest of the world,173,EUR,0001628280-26-008403,Myozyme | 519 | -22.7% | -21.0% | 173 | -23.1% | 173 | -33.5% | 173 | —%
SNY,Cerdelga,2025,US,United States,180,EUR,0001628280-26-008403,Cerdelga | 335 | +0.6% | +3.0% | 180 | +1.1% | 137 | +7.0% | 18 | -5.3%
SNY,Cerdelga,2025,EU,Europe,137,EUR,0001628280-26-008403,Cerdelga | 335 | +0.6% | +3.0% | 180 | +1.1% | 137 | +7.0% | 18 | -5.3%
SNY,Cerdelga,2025,ROW,Rest of the world,18,EUR,0001628280-26-008403,Cerdelga | 335 | +0.6% | +3.0% | 180 | +1.1% | 137 | +7.0% | 18 | -5.3%
SNY,Aldurazyme,2025,US,United States,74,EUR,0001628280-26-008403,Aldurazyme | 305 | +2.7% | +5.1% | 74 | +8.3% | 84 | —% | 147 | +6.4%
SNY,Aldurazyme,2025,EU,Europe,84,EUR,0001628280-26-008403,Aldurazyme | 305 | +2.7% | +5.1% | 74 | +8.3% | 84 | —% | 147 | +6.4%
SNY,Aldurazyme,2025,ROW,Rest of the world,147,EUR,0001628280-26-008403,Aldurazyme | 305 | +2.7% | +5.1% | 74 | +8.3% | 84 | —% | 147 | +6.4%
SNY,Cablivi,2025,US,United States,143,EUR,0001628280-26-008403,Cablivi (*) | 271 | +8.8% | +12.0% | 143 | +9.6% | 107 | +15.1% | 21 | +15.0%
SNY,Cablivi,2025,EU,Europe,107,EUR,0001628280-26-008403,Cablivi (*) | 271 | +8.8% | +12.0% | 143 | +9.6% | 107 | +15.1% | 21 | +15.0%
SNY,Cablivi,2025,ROW,Rest of the world,21,EUR,0001628280-26-008403,Cablivi (*) | 271 | +8.8% | +12.0% | 143 | +9.6% | 107 | +15.1% | 21 | +15.0%
SNY,Xenpozyme,2025,US,United States,95,EUR,0001628280-26-008403,Xenpozyme (*) | 228 | +51.0% | +54.3% | 95 | +23.5% | 89 | +93.5% | 44 | +83.3%
SNY,Xenpozyme,2025,EU,Europe,89,EUR,0001628280-26-008403,Xenpozyme (*) | 228 | +51.0% | +54.3% | 95 | +23.5% | 89 | +93.5% | 44 | +83.3%
SNY,Xenpozyme,2025,ROW,Rest of the world,44,EUR,0001628280-26-008403,Xenpozyme (*) | 228 | +51.0% | +54.3% | 95 | +23.5% | 89 | +93.5% | 44 | +83.3%
SNY,Aubagio,2025,US,United States,135,EUR,0001628280-26-008403,Aubagio | 238 | -37.2% | -35.4% | 135 | -24.1% | 67 | -55.9% | 36 | -10.0%
SNY,Aubagio,2025,EU,Europe,67,EUR,0001628280-26-008403,Aubagio | 238 | -37.2% | -35.4% | 135 | -24.1% | 67 | -55.9% | 36 | -10.0%
SNY,Aubagio,2025,ROW,Rest of the world,36,EUR,0001628280-26-008403,Aubagio | 238 | -37.2% | -35.4% | 135 | -24.1% | 67 | -55.9% | 36 | -10.0%
SNY,Sarclisa,2025,US,United States,244,EUR,0001628280-26-008403,Sarclisa (*) | 588 | +24.8% | +28.5% | 244 | +27.5% | 174 | +29.9% | 170 | +28.5%
SNY,Sarclisa,2025,EU,Europe,174,EUR,0001628280-26-008403,Sarclisa (*) | 588 | +24.8% | +28.5% | 244 | +27.5% | 174 | +29.9% | 170 | +28.5%
SNY,Sarclisa,2025,ROW,Rest of the world,170,EUR,0001628280-26-008403,Sarclisa (*) | 588 | +24.8% | +28.5% | 244 | +27.5% | 174 | +29.9% | 170 | +28.5%
SNY,Jevtana Kit,2025,US,United States,200,EUR,0001628280-26-008403,Jevtana | 263 | -9.3% | -5.9% | 200 | -3.3% | 3 | -57.1% | 60 | -8.7%
SNY,Jevtana Kit,2025,EU,Europe,3,EUR,0001628280-26-008403,Jevtana | 263 | -9.3% | -5.9% | 200 | -3.3% | 3 | -57.1% | 60 | -8.7%
SNY,Jevtana Kit,2025,ROW,Rest of the world,60,EUR,0001628280-26-008403,Jevtana | 263 | -9.3% | -5.9% | 200 | -3.3% | 3 | -57.1% | 60 | -8.7%
SNY,Lantus Solostar,2025,US,United States,808,EUR,0001628280-26-008403,"Lantus | 1,733 | +6.4% | +10.3% | 808 | +32.1% | 297 | -12.4% | 628 | +0.8%"
SNY,Lantus Solostar,2025,EU,Europe,297,EUR,0001628280-26-008403,"Lantus | 1,733 | +6.4% | +10.3% | 808 | +32.1% | 297 | -12.4% | 628 | +0.8%"
SNY,Lantus Solostar,2025,ROW,Rest of the world,628,EUR,0001628280-26-008403,"Lantus | 1,733 | +6.4% | +10.3% | 808 | +32.1% | 297 | -12.4% | 628 | +0.8%"
SNY,Toujeo Solostar,2025,US,United States,240,EUR,0001628280-26-008403,"Toujeo | 1,345 | +9.6% | +12.0% | 240 | +15.2% | 500 | +4.4% | 605 | +17.5%"
SNY,Toujeo Solostar,2025,EU,Europe,500,EUR,0001628280-26-008403,"Toujeo | 1,345 | +9.6% | +12.0% | 240 | +15.2% | 500 | +4.4% | 605 | +17.5%"
SNY,Toujeo Solostar,2025,ROW,Rest of the world,605,EUR,0001628280-26-008403,"Toujeo | 1,345 | +9.6% | +12.0% | 240 | +15.2% | 500 | +4.4% | 605 | +17.5%"
SNY,Plavix,2025,US,United States,6,EUR,0001628280-26-008403,Plavix | 910 | -0.4% | +3.1% | 6 | —% | 88 | -3.3% | 816 | +3.8%
SNY,Plavix,2025,EU,Europe,88,EUR,0001628280-26-008403,Plavix | 910 | -0.4% | +3.1% | 6 | —% | 88 | -3.3% | 816 | +3.8%
SNY,Plavix,2025,ROW,Rest of the world,816,EUR,0001628280-26-008403,Plavix | 910 | -0.4% | +3.1% | 6 | —% | 88 | -3.3% | 816 | +3.8%
SNY,Rezurock,2025,US,United States,425,EUR,0001628280-26-008403,Rezurock (*) | 490 | +4.3% | +8.7% | 425 | +4.2% | 18 | -35.7% | 47 | +194.1%
SNY,Rezurock,2025,EU,Europe,18,EUR,0001628280-26-008403,Rezurock (*) | 490 | +4.3% | +8.7% | 425 | +4.2% | 18 | -35.7% | 47 | +194.1%
SNY,Rezurock,2025,ROW,Rest of the world,47,EUR,0001628280-26-008403,Rezurock (*) | 490 | +4.3% | +8.7% | 425 | +4.2% | 18 | -35.7% | 47 | +194.1%
SNY,Thymoglobulin,2025,US,United States,307,EUR,0001628280-26-008403,Thymoglobulin | 490 | -0.4% | +3.7% | 307 | +2.9% | 41 | +5.1% | 142 | +5.0%
SNY,Thymoglobulin,2025,EU,Europe,41,EUR,0001628280-26-008403,Thymoglobulin | 490 | -0.4% | +3.7% | 307 | +2.9% | 41 | +5.1% | 142 | +5.0%
SNY,Thymoglobulin,2025,ROW,Rest of the world,142,EUR,0001628280-26-008403,Thymoglobulin | 490 | -0.4% | +3.7% | 307 | +2.9% | 41 | +5.1% | 142 | +5.0%
SNY,Multaq,2025,US,United States,285,EUR,0001628280-26-008403,Multaq | 314 | +1.0% | +5.1% | 285 | +6.8% | 10 | -9.1% | 19 | -9.1%
SNY,Multaq,2025,EU,Europe,10,EUR,0001628280-26-008403,Multaq | 314 | +1.0% | +5.1% | 285 | +6.8% | 10 | -9.1% | 19 | -9.1%
SNY,Multaq,2025,ROW,Rest of the world,19,EUR,0001628280-26-008403,Multaq | 314 | +1.0% | +5.1% | 285 | +6.8% | 10 | -9.1% | 19 | -9.1%
SNY,Tzield,2025,US,United States,59,EUR,0001628280-26-008403,Tzield (*) | 63 | +16.7% | +22.2% | 59 | +19.2% | 2 | +100.0% | 2 | +100.0%
